"Date_D","Avg_Day_PM2.5","Avg_Day_DEWP","Avg_Day_TEMP","Avg_Day_PRES","Max_Day_LWS","Max_Day_LS","Max_Day_LR","Max_Day_CBWD","Year","Month","Day"
2011-06-07,140.291666666667,17.1666666666667,25.625,996.375,25.93,0,2,"SE",2011,6,7
2011-06-08,27.1666666666667,16.2916666666667,25.7916666666667,998.583333333333,41.13,0,6,"NW",2011,6,8
2011-06-09,129.375,17.25,26.25,1002.5,38.44,0,0,"SE",2011,6,9
2011-06-11,67.4583333333333,16.7916666666667,22.7083333333333,1003.54166666667,16.09,0,1,"SE",2011,6,11
2011-06-12,22,12.125,26.1666666666667,1006,22.35,0,0,"NW",2011,6,12
2011-06-13,86.7916666666667,16.5416666666667,26.5416666666667,1005.66666666667,27.27,0,0,"SE",2011,6,13
2011-06-14,153.791666666667,16.7916666666667,27.2916666666667,1002.70833333333,38.88,0,5,"SE",2011,6,14
2011-06-16,115.708333333333,17.25,21.375,1006.04166666667,16.99,0,3,"SE",2011,6,16
2011-06-17,100.541666666667,17.9166666666667,24.7916666666667,1007.79166666667,17.43,0,0,"SE",2011,6,17
2011-06-18,182.583333333333,19.125,26.375,1006.625,35.76,0,0,"SE",2011,6,18
2011-06-19,196.375,19.5416666666667,25.6666666666667,1006.70833333333,44.26,0,0,"SE",2011,6,19
2011-06-21,146.375,17,29.8333333333333,1002.04166666667,58.57,0,0,"SE",2011,6,21
2011-06-22,250.791666666667,20.375,26.3333333333333,998.5,70.18,0,1,"SE",2011,6,22
2011-06-23,139.541666666667,21.125,22.75,998.75,45.14,0,7,"SE",2011,6,23
2011-06-24,26.9583333333333,15.875,22.75,1008.29166666667,34.86,0,7,"NW",2011,6,24
2011-06-26,52.1666666666667,14.9583333333333,25.5416666666667,1003.70833333333,31.73,0,0,"NW",2011,6,26
2011-06-27,58.4583333333333,15.5833333333333,26.1666666666667,998.875,32.19,0,0,"SE",2011,6,27
2011-06-28,140.125,18.75,26.75,1002.08333333333,37.55,0,0,"SE",2011,6,28
2011-06-29,231.958333333333,21.25,25.9166666666667,1003.66666666667,50.97,0,0,"SE",2011,6,29
2011-07-01,141.166666666667,23.0416666666667,25,1002.41666666667,12.97,0,4,"SE",2011,7,1
2011-07-02,158.833333333333,23.4166666666667,25.6666666666667,1000.41666666667,5.81,0,5,"NW",2011,7,2
2011-07-03,110.5,18.875,28.7083333333333,1001.625,21.9,0,0,"SE",2011,7,3
2011-07-04,64.5833333333333,18.0416666666667,29.0416666666667,1003.33333333333,29.05,0,0,"SE",2011,7,4
2011-07-06,171.375,21.2916666666667,27.75,996.75,34.43,0,0,"SE",2011,7,6
2011-07-07,28.7916666666667,14.3333333333333,25.375,996.625,35.76,0,3,"NW",2011,7,7
2011-07-08,23.2083333333333,14.9583333333333,25.875,998.833333333333,62.12,0,1,"NW",2011,7,8
2011-07-09,22,15.0416666666667,27.3333333333333,1004.45833333333,23.24,0,0,"SE",2011,7,9
2011-07-11,193.208333333333,21.7916666666667,27.1666666666667,1007.58333333333,40.67,0,0,"SE",2011,7,11
2011-07-12,110.958333333333,21.4583333333333,26.75,1008,50.95,0,0,"SE",2011,7,12
2011-07-13,95.375,21.9583333333333,27.25,1005.29166666667,38.01,0,2,"SE",2011,7,13
2011-07-14,104.666666666667,21.9166666666667,26.75,1005.375,34.43,0,1,"SE",2011,7,14
2011-07-16,75.75,19.9166666666667,26.5416666666667,1004.45833333333,49.19,0,2,"SE",2011,7,16
2011-07-17,102.125,21.0833333333333,23.9583333333333,1004.5,19.23,0,3,"SE",2011,7,17
2011-07-18,103.958333333333,20.625,24.9166666666667,1004.58333333333,16.55,0,0,"NW",2011,7,18
2011-07-19,102.583333333333,21.6666666666667,25.9583333333333,1002.25,17.44,0,1,"SE",2011,7,19
2011-07-21,90.4166666666667,22.8333333333333,25.1666666666667,1002.70833333333,34.86,0,3,"SE",2011,7,21
2011-07-22,167.75,23.8333333333333,25.75,1002.875,64.83,0,1,"SE",2011,7,22
2011-07-23,288.25,26.2083333333333,28.5416666666667,1002.375,9.84,0,0,"SE",2011,7,23
2011-07-24,240.958333333333,25.625,27.5416666666667,1001.58333333333,24.14,0,11,"NW",2011,7,24
2011-07-26,50.1666666666667,22.7916666666667,27.9583333333333,999.708333333333,33.98,0,1,"SE",2011,7,26
2011-07-27,63.9583333333333,23.375,26.25,1002.125,34.85,0,3,"SE",2011,7,27
2011-07-28,202.916666666667,25.3333333333333,27.875,1004.875,54.98,0,0,"SE",2011,7,28
2011-07-29,140.916666666667,23.625,24.9166666666667,1005.95833333333,30.4,0,15,"NW",2011,7,29
2011-07-31,63.9047619047619,22.625,28.1666666666667,1002.91666666667,19.22,0,0,"NW",2011,7,31
2011-08-01,NA,25.1666666666667,28,1004.25,28.18,0,0,"SE",2011,8,1
2011-08-02,NA,20,27.5833333333333,1007.08333333333,65.26,0,0,"SE",2011,8,2
2011-08-03,61.0833333333333,20.4166666666667,25.5416666666667,1005.16666666667,72.86,0,0,"SE",2011,8,3
2011-08-05,150.5,23,26.6666666666667,1006.16666666667,42.03,0,0,"SE",2011,8,5
2011-08-06,113,22.0416666666667,25.4166666666667,1006.375,60.34,0,0,"SE",2011,8,6
2011-08-07,105,23.2083333333333,26.4166666666667,1006.16666666667,62.12,0,0,"SE",2011,8,7
2011-08-08,100.5,23.0833333333333,28.5,1000.95833333333,31.75,0,0,"SE",2011,8,8
2011-08-10,60.6666666666667,21.25,27.7083333333333,1007,21.47,0,0,"SE",2011,8,10
2011-08-11,99.0454545454545,23.6666666666667,28.4583333333333,1005.41666666667,28.18,0,0,"SE",2011,8,11
2011-08-12,133.75,24.0833333333333,28.375,1002.875,32.64,0,0,"SE",2011,8,12
2011-08-13,120.625,24.375,27.625,1000.41666666667,56.8,0,0,"SE",2011,8,13
2011-08-15,119.083333333333,23.75,24.7916666666667,1002,21.92,0,6,"SE",2011,8,15
2011-08-16,15.4166666666667,20.1666666666667,27.1666666666667,1003.625,30.39,0,3,"NW",2011,8,16
2011-08-17,51.2083333333333,21.1666666666667,24.375,1007.33333333333,42.91,0,3,"NW",2011,8,17
2011-08-18,20.125,18.375,25.4166666666667,1010.25,40.24,0,0,"SE",2011,8,18
2011-08-20,77.75,20.1666666666667,25,1011.91666666667,46.94,0,0,"SE",2011,8,20
2011-08-21,83.9090909090909,20.5,25.3333333333333,1010.5,28.61,0,0,"SE",2011,8,21
2011-08-22,105.545454545455,19.3333333333333,25.125,1010.91666666667,20.11,0,0,"SE",2011,8,22
2011-08-23,130,19.5833333333333,24.625,1011.95833333333,13.86,0,0,"SE",2011,8,23
2011-08-25,99.2916666666667,20.25,22.25,1014.08333333333,14.31,0,2,"SE",2011,8,25
2011-08-26,91,20.75,22.9166666666667,1015.375,40.68,0,5,"NW",2011,8,26
2011-08-27,90.125,19.375,22.75,1013.20833333333,30.85,0,0,"SE",2011,8,27
2011-08-28,86.25,18.9166666666667,23.25,1009.83333333333,17.43,0,0,"SE",2011,8,28
2011-08-30,164.916666666667,22.375,25.9583333333333,1008.33333333333,20.12,0,0,"SE",2011,8,30
2011-08-31,235.166666666667,23.625,26.3333333333333,1005.125,6.26,0,0,"NE",2011,8,31
2011-09-01,38.9166666666667,16.6666666666667,23.6666666666667,1010.58333333333,37.98,0,3,"SE",2011,9,1
2011-09-02,55.2083333333333,17.1666666666667,23.1666666666667,1009.58333333333,40.65,0,0,"SE",2011,9,2
2011-09-04,91.4583333333333,17.3333333333333,23.75,1013.20833333333,18.33,0,0,"SE",2011,9,4
2011-09-05,90.375,16.875,22.625,1013.125,39.34,0,0,"SE",2011,9,5
2011-09-06,112.25,17.0833333333333,23.3333333333333,1009.83333333333,40.69,0,0,"SE",2011,9,6
2011-09-07,163.208333333333,18.3333333333333,22.875,1005.95833333333,56.8,0,3,"SE",2011,9,7
2011-09-09,21.2916666666667,9.95833333333333,19.4583333333333,1020.08333333333,29.95,0,0,"NW",2011,9,9
2011-09-10,21.625,12.875,14.7083333333333,1023.58333333333,38,0,18,"NW",2011,9,10
2011-09-11,43.4583333333333,14.0833333333333,17.625,1019.125,17.44,0,0,"NW",2011,9,11
2011-09-12,120.583333333333,14.9166666666667,16.7083333333333,1015.875,32.2,0,0,"SE",2011,9,12
2011-09-14,155.916666666667,18.0833333333333,20.7916666666667,1010.08333333333,15.2,0,0,"SE",2011,9,14
2011-09-15,156.166666666667,18.0416666666667,21.1666666666667,1009.83333333333,12.52,0,2,"NE",2011,9,15
2011-09-16,23.1666666666667,13.0416666666667,19.2916666666667,1014.375,34.43,0,3,"NE",2011,9,16
2011-09-17,17.9166666666667,3.83333333333333,17.0416666666667,1019.70833333333,21.91,0,6,"NW",2011,9,17
2011-09-19,28.7083333333333,4.83333333333333,15.4583333333333,1023.33333333333,44.26,0,0,"NW",2011,9,19
2011-09-20,37,5.20833333333333,16.6666666666667,1019.29166666667,38.45,0,0,"NW",2011,9,20
2011-09-21,39.5,5.91666666666667,17.6666666666667,1015,18.78,0,0,"NW",2011,9,21
2011-09-22,50.1666666666667,6.41666666666667,18.375,1014.75,46.04,0,0,"NW",2011,9,22
2011-09-24,148.333333333333,12.375,19.3333333333333,1013.91666666667,23.24,0,0,"SE",2011,9,24
2011-09-25,260.333333333333,14.625,18.625,1016.25,16.1,0,0,"SE",2011,9,25
2011-09-26,217.565217391304,13.5,19.4583333333333,1017.79166666667,36.66,0,0,"SE",2011,9,26
2011-09-27,216.541666666667,13.7083333333333,19.0416666666667,1016.5,41.13,0,0,"SE",2011,9,27
2011-09-29,58.75,2.375,18.2916666666667,1018.08333333333,119.37,0,0,"NW",2011,9,29
2011-09-30,25,-1.04166666666667,14.0416666666667,1024.54166666667,46.04,0,0,"NE",2011,9,30
2011-10-01,41.5,1.08333333333333,14.7083333333333,1025.125,35.77,0,0,"NW",2011,10,1
2011-10-02,23.6666666666667,-0.583333333333333,12.9166666666667,1030.54166666667,14.75,0,0,"NW",2011,10,2
2011-10-04,NA,7.54166666666667,13.0833333333333,1019.70833333333,12.07,0,0,"SE",2011,10,4
2011-10-05,NA,9.95833333333333,16.625,1013.54166666667,30.4,0,0,"SE",2011,10,5
2011-10-06,NA,1.375,15.375,1018.45833333333,17.44,0,0,"NE",2011,10,6
2011-10-07,146.25,8.375,13.7916666666667,1019.16666666667,25.47,0,0,"SE",2011,10,7
2011-10-09,359.458333333333,14.375,18.7916666666667,1018.41666666667,26.38,0,0,"SE",2011,10,9
2011-10-10,80.1666666666667,7.5,17.375,1025,16.99,0,0,"SE",2011,10,10
2011-10-11,111.375,11.4583333333333,17.5416666666667,1023.45833333333,20.56,0,0,"SE",2011,10,11
2011-10-12,229.086956521739,13.2083333333333,17.1666666666667,1017.20833333333,8.05,0,0,"SE",2011,10,12
2011-10-14,13.2083333333333,1.58333333333333,15.7083333333333,1011.04166666667,73.76,0,0,"NW",2011,10,14
2011-10-15,14.3333333333333,2.91666666666667,15.4166666666667,1009.20833333333,159.59,0,0,"NW",2011,10,15
2011-10-16,15.9166666666667,1.125,16.9166666666667,1013.08333333333,76.87,0,0,"NW",2011,10,16
2011-10-17,30.375,1.33333333333333,12.0833333333333,1022.54166666667,15.2,0,0,"SE",2011,10,17
2011-10-19,171.75,9.79166666666667,12.4583333333333,1021.79166666667,19.23,0,0,"SE",2011,10,19
2011-10-20,287.208333333333,11.6666666666667,13.25,1020.5,12.08,0,1,"SE",2011,10,20
2011-10-21,252.5,10.75,13.25,1019.70833333333,5.34,0,0,"CV",2011,10,21
2011-10-22,314.208333333333,11.375,13.5416666666667,1017.33333333333,9.84,0,0,"NW",2011,10,22
2011-10-24,16.9130434782609,-2.79166666666667,7.5,1028.375,22.36,0,0,"NW",2011,10,24
2011-10-25,23.0588235294118,-2.95833333333333,7.45833333333333,1029.625,22.79,0,0,"SE",2011,10,25
2011-10-26,123.058823529412,3.54166666666667,7.45833333333333,1024.54166666667,2.69,0,1,"CV",2011,10,26
2011-10-27,205.583333333333,5,8.95833333333333,1023.04166666667,17.88,0,0,"SE",2011,10,27
2011-10-29,231.416666666667,6.29166666666667,8.70833333333333,1021.58333333333,23.69,0,0,"SE",2011,10,29
2011-10-30,285.791666666667,7.375,8.83333333333333,1021.29166666667,24.15,0,0,"SE",2011,10,30
2011-10-31,246.25,10.9166666666667,12.6666666666667,1022.75,25.04,0,0,"SE",2011,10,31
2011-11-01,206.409090909091,11,12.9166666666667,1023.25,31.28,0,1,"NW",2011,11,1
2011-11-03,67.1666666666667,6.33333333333333,12.25,1026.41666666667,5.36,0,2,"SE",2011,11,3
2011-11-04,99.25,7.66666666666667,13.25,1022.95833333333,15.65,0,2,"NW",2011,11,4
2011-11-05,29.875,4.5,11.4166666666667,1026.875,55.88,0,6,"NW",2011,11,5
2011-11-06,65.1666666666667,3.125,9.58333333333333,1027.66666666667,9.39,0,0,"NW",2011,11,6
2011-11-08,55.375,2.5,11.1666666666667,1026.79166666667,33.97,0,0,"NW",2011,11,8
2011-11-09,37.2083333333333,-1.66666666666667,8.04166666666667,1025.375,29.94,0,0,"NW",2011,11,9
2011-11-10,65.9166666666667,-2.79166666666667,7.20833333333333,1019.29166666667,28.17,0,0,"NW",2011,11,10
2011-11-11,150.041666666667,0.708333333333333,6.29166666666667,1014.875,5.37,0,0,"SE",2011,11,11
2011-11-13,26.7916666666667,-11.7083333333333,5.375,1025.16666666667,67.05,0,0,"NW",2011,11,13
2011-11-14,143.041666666667,-6.625,3.75,1025.45833333333,5.36,0,0,"SE",2011,11,14
2011-11-15,208.25,-0.0833333333333333,4.04166666666667,1026.83333333333,10.29,0,0,"NW",2011,11,15
2011-11-16,221.772727272727,4,7.16666666666667,1026.75,9.84,0,0,"SE",2011,11,16
2011-11-18,86.1666666666667,4.66666666666667,9.58333333333333,1015.41666666667,32.2,0,3,"SE",2011,11,18
2011-11-19,23.5,-8.16666666666667,4.33333333333333,1023.5,150.22,0,4,"NW",2011,11,19
2011-11-20,53.0833333333333,-9.33333333333333,0.625,1029.91666666667,163.19,0,0,"NW",2011,11,20
2011-11-21,137.583333333333,-4,1.58333333333333,1028.95833333333,13.42,0,0,"NW",2011,11,21
2011-11-23,19.4583333333333,-14.75,0.833333333333333,1032.04166666667,268.64,0,0,"NW",2011,11,23
2011-11-24,177.708333333333,-7.75,-2.45833333333333,1027.79166666667,4.47,0,0,"NW",2011,11,24
2011-11-25,213.333333333333,-5.75,-0.958333333333333,1028.20833333333,21.9,0,0,"NW",2011,11,25
2011-11-26,247.083333333333,-4.04166666666667,1.5,1021.33333333333,34.88,0,0,"NW",2011,11,26
2011-11-28,138.625,-2.33333333333333,4.875,1025.83333333333,30.4,0,0,"SE",2011,11,28
2011-11-29,63.625,-8.33333333333333,1.91666666666667,1033.29166666667,17,0,0,"SE",2011,11,29
2011-11-30,99.0434782608696,-11.0416666666667,0.708333333333333,1037.375,15.65,0,0,"NW",2011,11,30
2011-12-01,158.041666666667,-7.41666666666667,-1.83333333333333,1031.41666666667,8.49,0,0,"NW",2011,12,1
2011-12-03,125.5,-7.04166666666667,-0.583333333333333,1025.75,15.2,0,0,"NE",2011,12,3
2011-12-04,259.291666666667,-4.54166666666667,-2.20833333333333,1028.79166666667,15.66,0,0,"SE",2011,12,4
2011-12-05,320.458333333333,-1.875,-1.33333333333333,1031.79166666667,7.59,3,0,"NW",2011,12,5
2011-12-06,239.291666666667,-0.5,0.291666666666667,1031.16666666667,16.1,6,0,"NW",2011,12,6
2011-12-08,11.0416666666667,-17.4583333333333,-3.75,1039.70833333333,183.73,0,0,"NW",2011,12,8
2011-12-09,18.2083333333333,-16.6666666666667,-3.625,1036.91666666667,147.05,0,0,"NW",2011,12,9
2011-12-10,34.2916666666667,-14,0.125,1029,193.12,0,0,"NW",2011,12,10
2011-12-11,84.6666666666667,-9.58333333333333,2.125,1026.08333333333,65.27,0,0,"NW",2011,12,11
2011-12-13,159.666666666667,-2.20833333333333,0.375,1024.58333333333,25.04,0,0,"SE",2011,12,13
2011-12-14,14.4583333333333,-17.25,-1.79166666666667,1033.25,202.52,0,0,"NW",2011,12,14
2011-12-15,14.5416666666667,-18.9166666666667,-4.375,1036.625,219.07,0,0,"NW",2011,12,15
2011-12-16,23.0416666666667,-21.5833333333333,-6.20833333333333,1038.45833333333,278.96,0,0,"NW",2011,12,16
2011-12-18,54.0833333333333,-17.5833333333333,-3.04166666666667,1033.20833333333,33.97,0,0,"NE",2011,12,18
2011-12-19,57.75,-18.4166666666667,-2.33333333333333,1031.04166666667,20.11,0,0,"NW",2011,12,19
2011-12-20,87.9166666666667,-15.0833333333333,-2.75,1028.75,35.32,0,0,"NW",2011,12,20
2011-12-21,24.5217391304348,-17.9583333333333,-1.95833333333333,1029.79166666667,121.58,0,0,"NW",2011,12,21
2011-12-23,58.125,-15.2083333333333,-2.45833333333333,1026.33333333333,46.94,0,0,"NW",2011,12,23
2011-12-24,39.4166666666667,-15.875,-1.91666666666667,1027.45833333333,40.68,0,0,"NW",2011,12,24
2011-12-25,86.7916666666667,-14.125,-3.58333333333333,1032.04166666667,12.52,0,0,"NW",2011,12,25
2011-12-26,135.416666666667,-12.2083333333333,-4.91666666666667,1036.08333333333,6.24,0,0,"NE",2011,12,26
2011-12-28,171.791666666667,-9.66666666666667,-2.625,1031.5,31.73,0,0,"NW",2011,12,28
2011-12-29,61.375,-10.5833333333333,-4.70833333333333,1037.95833333333,46.96,3,0,"SE",2011,12,29
2011-12-30,132.791666666667,-8.75,-4.08333333333333,1033.54166666667,49.64,0,0,"SE",2011,12,30
2011-12-31,159,-11.7916666666667,-3.66666666666667,1029,35.77,0,0,"NW",2011,12,31
2012-01-02,67.5833333333333,-13.25,-2.70833333333333,1028.875,119.36,0,0,"NW",2012,1,2
2012-01-03,14.7916666666667,-19.4583333333333,-3.91666666666667,1032.375,339.75,0,0,"NW",2012,1,3
2012-01-04,30.6666666666667,-19.5416666666667,-4.45833333333333,1034.20833333333,363.89,0,0,"NW",2012,1,4
2012-01-05,113.083333333333,-17.4583333333333,-6.125,1029.20833333333,20.13,0,0,"NW",2012,1,5
2012-01-07,112.75,-7.16666666666667,-4.5,1037.875,56.81,18,0,"SE",2012,1,7
2012-01-08,165.541666666667,-7.83333333333333,-4.125,1032.70833333333,15.65,0,0,"NW",2012,1,8
2012-01-09,173.541666666667,-11.625,-5.29166666666667,1031.54166666667,14.75,0,0,"NW",2012,1,9
2012-01-10,246.333333333333,-13.25,-3.625,1033.29166666667,89.41,0,0,"NW",2012,1,10
2012-01-12,155.25,-14.7916666666667,-5.16666666666667,1026.25,16.98,0,0,"NW",2012,1,12
2012-01-13,59.2083333333333,-13.875,-2.375,1027.375,47.39,0,0,"NW",2012,1,13
2012-01-14,92,-14.9583333333333,-2.75,1025.83333333333,17.88,0,0,"NE",2012,1,14
2012-01-15,NA,-12.3333333333333,-3.875,1023.33333333333,7.6,0,0,"NW",2012,1,15
2012-01-17,327.25,-7,-2.08333333333333,1022.54166666667,7.16,0,0,"NW",2012,1,17
2012-01-18,397.958333333333,-6.41666666666667,-2.83333333333333,1025.58333333333,24.59,0,0,"NW",2012,1,18
2012-01-19,426.791666666667,-6.66666666666667,-2.41666666666667,1028.75,11.62,0,0,"NW",2012,1,19
2012-01-20,58.6666666666667,-18.875,-3.45833333333333,1035.04166666667,125.61,0,0,"NE",2012,1,20
2012-01-22,48.0416666666667,-24.8333333333333,-9.29166666666667,1034.79166666667,22.8,0,0,"NW",2012,1,22
2012-01-23,199.875,-23.0833333333333,-8.29166666666667,1028.70833333333,63.93,0,0,"NW",2012,1,23
2012-01-24,21.375,-22.4583333333333,-5.83333333333333,1027.625,78.66,0,0,"NW",2012,1,24
2012-01-25,61.5,-20.5416666666667,-6.25,1022.91666666667,26.82,0,0,"NW",2012,1,25
2012-01-27,73.625,-17.625,-3.875,1026.625,26.37,0,0,"SE",2012,1,27
2012-01-28,86.75,-10.4583333333333,-5.375,1030.33333333333,7.13,2,0,"CV",2012,1,28
2012-01-29,46.5833333333333,-18.8333333333333,-4.91666666666667,1033.83333333333,15.64,0,0,"SE",2012,1,29
2012-01-30,117.916666666667,-10.4583333333333,-6.41666666666667,1030.66666666667,27.72,10,0,"SE",2012,1,30
2012-02-01,18.5416666666667,-25.625,-8.625,1035.79166666667,85.82,0,0,"NE",2012,2,1
2012-02-02,28.2083333333333,-24.375,-7.375,1036.75,75.54,0,0,"NW",2012,2,2
2012-02-03,71.0416666666667,-23.1666666666667,-6.04166666666667,1025.04166666667,39.78,0,0,"NW",2012,2,3
2012-02-04,35.25,-22.5416666666667,-3.58333333333333,1026,26.37,0,0,"NE",2012,2,4
2012-02-06,79.7916666666667,-21.375,-4.54166666666667,1026.5,233.34,0,0,"NW",2012,2,6
2012-02-07,18.0416666666667,-25.375,-7.20833333333333,1031.375,304.85,0,0,"NW",2012,2,7
2012-02-08,14.8333333333333,-22.9166666666667,-4.54166666666667,1026.58333333333,136.34,0,0,"NW",2012,2,8
2012-02-09,47.5416666666667,-19.6666666666667,-4,1025.875,28.61,0,0,"SE",2012,2,9
2012-02-11,87.7916666666667,-19,-2.33333333333333,1027.29166666667,50.53,0,0,"SE",2012,2,11
2012-02-12,106.541666666667,-9.25,-3.25,1027.04166666667,21.44,0,0,"SE",2012,2,12
2012-02-13,203.541666666667,-9.5,-2.04166666666667,1022.91666666667,12.97,0,0,"NW",2012,2,13
2012-02-14,112.791666666667,-17.3333333333333,-1.375,1026.75,25.02,0,0,"NW",2012,2,14
2012-02-16,13.5833333333333,-20.4166666666667,-2.08333333333333,1029.83333333333,133.22,0,0,"NW",2012,2,16
2012-02-17,13.75,-21.8333333333333,-4,1032.54166666667,331.28,0,0,"NW",2012,2,17
2012-02-18,32.4166666666667,-21.3333333333333,-2.875,1031.08333333333,344.24,0,0,"NW",2012,2,18
2012-02-19,70.0416666666667,-19.9583333333333,-1.75,1024.08333333333,16.98,0,0,"SE",2012,2,19
2012-02-21,117.333333333333,-10.8333333333333,-0.958333333333333,1020.08333333333,13.42,0,0,"SE",2012,2,21
2012-02-22,167.791666666667,-5.58333333333333,0.708333333333333,1015.58333333333,21,0,0,"NW",2012,2,22
2012-02-23,23.4583333333333,-16.25,0.0416666666666667,1026,36.67,0,0,"NE",2012,2,23
2012-02-24,96.0416666666667,-11.0416666666667,-0.416666666666667,1024.08333333333,38.9,0,0,"SE",2012,2,24
2012-02-26,58.9166666666667,-17,-0.166666666666667,1028.79166666667,15.21,0,0,"SE",2012,2,26
2012-02-27,189.958333333333,-9.33333333333333,-0.333333333333333,1024.54166666667,25.49,0,0,"SE",2012,2,27
2012-02-28,208.583333333333,-8.375,0.833333333333333,1020.45833333333,42.91,0,0,"SE",2012,2,28
2012-02-29,221.111111111111,-6.375,1,1020.45833333333,49.17,0,0,"SE",2012,2,29
2012-03-02,127.166666666667,-0.666666666666667,0.666666666666667,1027.20833333333,44.26,12,6,"SE",2012,3,2
2012-03-03,94.0909090909091,-5.875,0.333333333333333,1028.54166666667,57.22,0,0,"SE",2012,3,3
2012-03-04,127.875,-7.91666666666667,0.5,1022.04166666667,59,0,0,"SE",2012,3,4
2012-03-05,172.625,-6.33333333333333,-0.458333333333333,1013.625,15.21,0,0,"NW",2012,3,5
2012-03-07,20,-14.7916666666667,4.83333333333333,1021.79166666667,123.83,0,0,"NW",2012,3,7
2012-03-08,17.3333333333333,-19.875,-0.5,1029.83333333333,136.79,0,0,"NW",2012,3,8
2012-03-09,90.125,-11.125,-0.0416666666666667,1026.54166666667,46.04,0,0,"SE",2012,3,9
2012-03-10,39.25,-16.2083333333333,0.666666666666667,1026.41666666667,158.24,0,0,"NW",2012,3,10
2012-03-12,71.9583333333333,-16.8333333333333,1.20833333333333,1026.625,24.13,0,0,"SE",2012,3,12
2012-03-13,116.458333333333,-12.5,4.83333333333333,1019.54166666667,39.78,0,0,"SE",2012,3,13
2012-03-14,29.9565217391304,-15.8333333333333,6.66666666666667,1024.875,42.9,0,0,"SE",2012,3,14
2012-03-15,96.5833333333333,-7.25,3.79166666666667,1023.91666666667,49.61,0,1,"SE",2012,3,15
2012-03-17,202.625,2.95833333333333,3.25,1013.54166666667,54.54,1,5,"SE",2012,3,17
2012-03-18,44.0833333333333,-4.41666666666667,1.625,1026.29166666667,48.73,6,0,"NE",2012,3,18
2012-03-19,99.4583333333333,-2.54166666666667,3.125,1025.58333333333,23.24,0,0,"SE",2012,3,19
2012-03-20,132.958333333333,-2.45833333333333,4.75,1023.95833333333,38.44,0,0,"SE",2012,3,20
2012-03-22,172.75,-1.16666666666667,8.08333333333333,1021.33333333333,41.12,0,0,"SE",2012,3,22
2012-03-23,31.9166666666667,-6.04166666666667,7.16666666666667,1015.20833333333,144.85,0,3,"NW",2012,3,23
2012-03-24,18.7083333333333,-12.25,9.375,1018.79166666667,164.95,0,0,"NW",2012,3,24
2012-03-25,40.4166666666667,-9.95833333333333,8.375,1023,30.4,0,0,"SE",2012,3,25
2012-03-27,116.916666666667,-5.70833333333333,13.7916666666667,1020.08333333333,58.57,0,0,"NW",2012,3,27
2012-03-28,49.1666666666667,-5.625,14.2916666666667,1023.45833333333,68.4,0,0,"SE",2012,3,28
2012-03-29,47.75,-6,15.2916666666667,1013.79166666667,136.34,0,2,"NW",2012,3,29
2012-03-30,15.7916666666667,-13.6666666666667,10.1666666666667,1021.375,318.25,0,0,"NW",2012,3,30
2012-04-01,57.0416666666667,-7.16666666666667,7.375,1017.04166666667,72.86,0,0,"SE",2012,4,1
2012-04-02,42.25,-6.45833333333333,8.375,1015.41666666667,29.51,0,0,"SE",2012,4,2
2012-04-03,21.2916666666667,-14.125,12.625,1015.45833333333,61.25,0,0,"NW",2012,4,3
2012-04-04,16.625,-14.3333333333333,15.2083333333333,1011.25,128.74,0,0,"NW",2012,4,4
2012-04-06,29.625,-6.41666666666667,13.4583333333333,1017.33333333333,29.06,0,0,"SE",2012,4,6
2012-04-07,74,-5.25,10.875,1015.875,30.85,0,0,"SE",2012,4,7
2012-04-08,54.0416666666667,-11.5,17.7916666666667,1014.375,97.46,0,0,"NW",2012,4,8
2012-04-09,123.083333333333,0.916666666666667,18.2083333333333,1012.375,62.6,0,0,"SE",2012,4,9
2012-04-11,19.25,-8,14.7916666666667,1014.875,83.6,0,0,"NW",2012,4,11
2012-04-12,32.25,-7.58333333333333,18.6666666666667,1008.20833333333,64.38,0,0,"NW",2012,4,12
2012-04-13,54.2916666666667,0.0416666666666667,18.6666666666667,1007.08333333333,78.68,0,0,"SE",2012,4,13
2012-04-14,58.875,-0.125,21.375,1005.20833333333,87.18,0,0,"SE",2012,4,14
2012-04-16,32.4583333333333,-4.125,15.9166666666667,1016.95833333333,47.39,0,0,"SE",2012,4,16
2012-04-17,120.916666666667,4.79166666666667,18.25,1008.70833333333,75.54,0,0,"SE",2012,4,17
2012-04-18,157.791666666667,12.125,18.125,1007.875,109.98,0,4,"SE",2012,4,18
2012-04-19,110.875,10,14,1011.875,23.7,0,5,"SE",2012,4,19
2012-04-21,167,10.6666666666667,13.4166666666667,1011.04166666667,21.9,0,6,"SE",2012,4,21
2012-04-22,167.333333333333,11.1666666666667,16.625,1003.5,22.35,0,0,"SE",2012,4,22
2012-04-23,251.916666666667,13.875,18.9583333333333,1002.75,29.5,0,0,"SE",2012,4,23
2012-04-24,97.875,13.7083333333333,15.5833333333333,1005.41666666667,70.18,0,13,"NW",2012,4,24
2012-04-26,73.4583333333333,3.91666666666667,13.6666666666667,1002.125,16.99,0,0,"SE",2012,4,26
2012-04-27,78.9130434782609,-2.66666666666667,18.25,1000.33333333333,165.83,0,0,"NW",2012,4,27
2012-04-28,110.208333333333,-7.91666666666667,15.0833333333333,1011.95833333333,39.34,0,0,"SE",2012,4,28
