No,Year,Month,Day,Hour,PM2.5,DEWP,TEMP,PRES,CBWD,LWS,LS,LR
32592,2013,9,19,23,138.00,17.00,19.00,1014.00,SE,0.89,0.00,0.00
32593,2013,9,20,0,153.00,17.00,19.00,1014.00,NE,0.89,0.00,0.00
32594,2013,9,20,1,156.00,17.00,19.00,1014.00,NW,3.13,0.00,0.00
32595,2013,9,20,2,153.00,17.00,19.00,1015.00,NW,4.02,0.00,0.00
32596,2013,9,20,3,147.00,17.00,19.00,1014.00,NW,7.15,0.00,0.00
32597,2013,9,20,4,131.00,17.00,18.00,1014.00,NW,10.28,0.00,0.00
32598,2013,9,20,5,114.00,16.00,18.00,1015.00,NW,14.30,0.00,0.00
32599,2013,9,20,6,98.00,15.00,17.00,1016.00,NW,18.32,0.00,0.00
32600,2013,9,20,7,87.00,16.00,18.00,1017.00,NW,21.45,0.00,0.00
32601,2013,9,20,8,59.00,16.00,21.00,1017.00,NW,24.58,0.00,0.00
32602,2013,9,20,9,38.00,11.00,23.00,1017.00,NE,4.92,0.00,0.00
32603,2013,9,20,10,29.00,10.00,25.00,1017.00,NE,8.05,0.00,0.00
32604,2013,9,20,11,15.00,7.00,28.00,1016.00,NW,5.81,0.00,0.00
32605,2013,9,20,12,7.00,8.00,28.00,1016.00,NE,4.02,0.00,0.00
32606,2013,9,20,13,12.00,5.00,27.00,1015.00,NE,7.15,0.00,0.00
32607,2013,9,20,14,12.00,7.00,27.00,1014.00,SE,1.79,0.00,0.00
32608,2013,9,20,15,12.00,8.00,27.00,1014.00,SE,3.58,0.00,0.00
32609,2013,9,20,16,16.00,7.00,27.00,1013.00,SE,5.37,0.00,0.00
32610,2013,9,20,17,16.00,14.00,25.00,1013.00,SE,6.26,0.00,0.00
32611,2013,9,20,18,29.00,14.00,22.00,1014.00,CV,0.45,0.00,0.00
32612,2013,9,20,19,49.00,15.00,21.00,1014.00,SE,0.89,0.00,0.00
32613,2013,9,20,20,54.00,16.00,21.00,1015.00,SE,1.78,0.00,0.00
32614,2013,9,20,21,75.00,16.00,20.00,1015.00,SE,3.57,0.00,0.00
32615,2013,9,20,22,71.00,16.00,20.00,1015.00,NE,1.79,0.00,0.00
32616,2013,9,20,23,94.00,16.00,20.00,1015.00,SE,0.89,0.00,0.00
32617,2013,9,21,0,89.00,16.00,20.00,1015.00,NE,0.89,0.00,0.00
32618,2013,9,21,1,77.00,15.00,19.00,1015.00,CV,0.89,0.00,0.00
32619,2013,9,21,2,74.00,15.00,19.00,1015.00,CV,1.78,0.00,0.00
32620,2013,9,21,3,75.00,15.00,19.00,1015.00,NW,0.89,0.00,0.00
32621,2013,9,21,4,63.00,15.00,18.00,1015.00,CV,0.89,0.00,0.00
32622,2013,9,21,5,53.00,15.00,18.00,1015.00,NW,1.79,0.00,0.00
32623,2013,9,21,6,34.00,15.00,18.00,1016.00,CV,0.45,0.00,0.00
32624,2013,9,21,7,42.00,16.00,18.00,1016.00,NW,1.79,0.00,0.00
32625,2013,9,21,8,41.00,15.00,21.00,1016.00,NW,3.58,0.00,0.00
32626,2013,9,21,9,39.00,14.00,23.00,1016.00,CV,0.89,0.00,0.00
32627,2013,9,21,10,46.00,15.00,25.00,1017.00,SE,1.79,0.00,0.00
32628,2013,9,21,11,51.00,14.00,27.00,1016.00,CV,1.79,0.00,0.00
32629,2013,9,21,12,54.00,12.00,27.00,1016.00,SE,3.13,0.00,0.00
32630,2013,9,21,13,56.00,12.00,28.00,1015.00,SE,6.26,0.00,0.00
32631,2013,9,21,14,59.00,12.00,28.00,1014.00,SE,8.05,0.00,0.00
32632,2013,9,21,15,63.00,10.00,28.00,1014.00,SE,12.07,0.00,0.00
32633,2013,9,21,16,38.00,10.00,28.00,1014.00,SE,16.09,0.00,0.00
32634,2013,9,21,17,37.00,11.00,27.00,1014.00,SE,17.88,0.00,0.00
32635,2013,9,21,18,61.00,14.00,25.00,1014.00,SE,21.01,0.00,0.00
32636,2013,9,21,19,83.00,13.00,24.00,1014.00,SE,25.93,0.00,0.00
32637,2013,9,21,20,48.00,11.00,24.00,1015.00,SE,30.85,0.00,0.00
32638,2013,9,21,21,36.00,11.00,23.00,1016.00,SE,34.87,0.00,0.00
32639,2013,9,21,22,32.00,10.00,22.00,1015.00,SE,38.00,0.00,0.00
32640,2013,9,21,23,35.00,13.00,19.00,1015.00,CV,0.89,0.00,0.00
32641,2013,9,22,0,37.00,13.00,19.00,1015.00,SE,3.13,0.00,0.00
32642,2013,9,22,1,43.00,13.00,19.00,1015.00,SE,4.92,0.00,0.00
32643,2013,9,22,2,38.00,14.00,19.00,1016.00,CV,0.89,0.00,1.00
32644,2013,9,22,3,42.00,15.00,18.00,1015.00,CV,1.78,0.00,0.00
32645,2013,9,22,4,43.00,15.00,18.00,1015.00,NE,0.89,0.00,0.00
32646,2013,9,22,5,62.00,15.00,18.00,1015.00,CV,0.89,0.00,0.00
32647,2013,9,22,6,69.00,15.00,19.00,1016.00,NW,0.89,0.00,0.00
32648,2013,9,22,7,67.00,16.00,18.00,1016.00,SE,1.79,0.00,0.00
32649,2013,9,22,8,72.00,16.00,19.00,1016.00,CV,0.89,0.00,0.00
32650,2013,9,22,9,93.00,16.00,19.00,1016.00,CV,1.78,0.00,0.00
32651,2013,9,22,10,91.00,16.00,20.00,1016.00,CV,2.67,0.00,0.00
32652,2013,9,22,11,85.00,15.00,22.00,1016.00,NE,1.79,0.00,0.00
32653,2013,9,22,12,77.00,15.00,22.00,1015.00,SE,1.79,0.00,0.00
32654,2013,9,22,13,96.00,16.00,22.00,1015.00,CV,0.89,0.00,0.00
32655,2013,9,22,14,107.00,15.00,22.00,1014.00,CV,1.78,0.00,0.00
32656,2013,9,22,15,101.00,15.00,23.00,1014.00,SE,1.79,0.00,0.00
32657,2013,9,22,16,111.00,16.00,22.00,1014.00,CV,0.89,0.00,0.00
32658,2013,9,22,17,111.00,16.00,22.00,1014.00,SE,0.89,0.00,0.00
32659,2013,9,22,18,120.00,17.00,22.00,1014.00,CV,0.89,0.00,0.00
32660,2013,9,22,19,137.00,17.00,21.00,1014.00,SE,0.89,0.00,0.00
32661,2013,9,22,20,135.00,17.00,21.00,1014.00,CV,0.89,0.00,0.00
32662,2013,9,22,21,134.00,17.00,20.00,1014.00,NE,0.89,0.00,0.00
32663,2013,9,22,22,149.00,17.00,20.00,1014.00,CV,0.89,0.00,0.00
32664,2013,9,22,23,152.00,17.00,20.00,1014.00,NE,0.89,0.00,0.00
32665,2013,9,23,0,161.00,16.00,20.00,1014.00,CV,0.89,0.00,1.00
32666,2013,9,23,1,162.00,17.00,20.00,1013.00,CV,1.78,0.00,2.00
32667,2013,9,23,2,158.00,18.00,20.00,1013.00,NW,0.89,0.00,3.00
32668,2013,9,23,3,137.00,17.00,19.00,1013.00,NW,2.68,0.00,4.00
32669,2013,9,23,4,110.00,17.00,19.00,1014.00,NW,6.70,0.00,5.00
32670,2013,9,23,5,69.00,13.00,17.00,1014.00,NW,14.75,0.00,6.00
32671,2013,9,23,6,18.00,10.00,16.00,1015.00,NW,21.90,0.00,7.00
32672,2013,9,23,7,14.00,10.00,16.00,1017.00,NW,27.71,0.00,8.00
32673,2013,9,23,8,10.00,9.00,15.00,1017.00,NW,31.73,0.00,9.00
32674,2013,9,23,9,6.00,7.00,16.00,1018.00,NW,36.65,0.00,10.00
32675,2013,9,23,10,8.00,7.00,16.00,1019.00,NW,42.46,0.00,11.00
32676,2013,9,23,11,9.00,6.00,17.00,1019.00,NW,48.27,0.00,12.00
32677,2013,9,23,12,10.00,7.00,16.00,1019.00,NW,56.32,0.00,13.00
32678,2013,9,23,13,13.00,7.00,17.00,1019.00,NW,62.13,0.00,14.00
32679,2013,9,23,14,10.00,4.00,18.00,1019.00,NW,69.28,0.00,0.00
32680,2013,9,23,15,13.00,3.00,18.00,1019.00,NW,75.09,0.00,0.00
32681,2013,9,23,16,11.00,3.00,18.00,1019.00,NW,80.01,0.00,0.00
32682,2013,9,23,17,10.00,6.00,17.00,1020.00,NW,81.80,0.00,0.00
32683,2013,9,23,18,12.00,5.00,16.00,1020.00,NW,84.93,0.00,0.00
32684,2013,9,23,19,17.00,7.00,14.00,1021.00,CV,0.89,0.00,0.00
32685,2013,9,23,20,22.00,9.00,12.00,1021.00,SE,0.89,0.00,0.00
32686,2013,9,23,21,23.00,8.00,11.00,1022.00,NW,1.79,0.00,0.00
32687,2013,9,23,22,16.00,7.00,11.00,1022.00,NW,4.92,0.00,0.00
32688,2013,9,23,23,44.00,7.00,10.00,1022.00,NW,8.94,0.00,0.00
32689,2013,9,24,0,30.00,7.00,10.00,1022.00,NW,12.07,0.00,0.00
32690,2013,9,24,1,23.00,6.00,10.00,1022.00,NW,13.86,0.00,0.00
32691,2013,9,24,2,17.00,6.00,9.00,1022.00,NW,15.65,0.00,0.00
32692,2013,9,24,3,10.00,6.00,10.00,1022.00,NE,0.89,0.00,0.00
32693,2013,9,24,4,9.00,5.00,8.00,1023.00,NW,1.79,0.00,0.00
32694,2013,9,24,5,11.00,4.00,7.00,1023.00,NW,4.92,0.00,0.00
32695,2013,9,24,6,10.00,5.00,8.00,1023.00,CV,0.89,0.00,0.00
32696,2013,9,24,7,11.00,2.00,13.00,1024.00,NW,4.02,0.00,0.00
32697,2013,9,24,8,9.00,3.00,14.00,1024.00,NW,7.15,0.00,0.00
32698,2013,9,24,9,11.00,1.00,16.00,1025.00,NW,11.17,0.00,0.00
32699,2013,9,24,10,11.00,2.00,17.00,1024.00,NW,15.19,0.00,0.00
32700,2013,9,24,11,11.00,0.00,19.00,1023.00,NW,18.32,0.00,0.00
32701,2013,9,24,12,11.00,-2.00,20.00,1022.00,NW,21.45,0.00,0.00
32702,2013,9,24,13,10.00,-2.00,21.00,1021.00,NW,24.58,0.00,0.00
32703,2013,9,24,14,7.00,-2.00,21.00,1020.00,NW,28.60,0.00,0.00
32704,2013,9,24,15,7.00,-3.00,23.00,1019.00,NW,31.73,0.00,0.00
32705,2013,9,24,16,9.00,-3.00,22.00,1019.00,NW,35.75,0.00,0.00
32706,2013,9,24,17,11.00,-4.00,22.00,1019.00,NW,38.88,0.00,0.00
32707,2013,9,24,18,13.00,3.00,17.00,1019.00,SE,3.13,0.00,0.00
32708,2013,9,24,19,17.00,5.00,14.00,1020.00,CV,0.89,0.00,0.00
32709,2013,9,24,20,31.00,6.00,13.00,1020.00,CV,1.78,0.00,0.00
32710,2013,9,24,21,36.00,6.00,11.00,1021.00,NE,3.13,0.00,0.00
32711,2013,9,24,22,29.00,5.00,10.00,1021.00,NW,3.13,0.00,0.00
32712,2013,9,24,23,25.00,2.00,11.00,1022.00,NW,4.92,0.00,0.00
32713,2013,9,25,0,13.00,2.00,12.00,1022.00,NE,3.13,0.00,0.00
32714,2013,9,25,1,10.00,1.00,10.00,1022.00,NW,1.79,0.00,0.00
32715,2013,9,25,2,7.00,2.00,11.00,1022.00,NE,1.79,0.00,0.00
32716,2013,9,25,3,8.00,2.00,7.00,1022.00,CV,0.89,0.00,0.00
32717,2013,9,25,4,14.00,-7.00,15.00,1022.00,NW,4.92,0.00,0.00
32718,2013,9,25,5,19.00,-3.00,10.00,1022.00,NW,8.05,0.00,0.00
32719,2013,9,25,6,30.00,-1.00,10.00,1023.00,NE,1.79,0.00,0.00
32720,2013,9,25,7,27.00,3.00,10.00,1023.00,SE,0.89,0.00,0.00
32721,2013,9,25,8,23.00,-1.00,14.00,1023.00,NE,1.79,0.00,0.00
32722,2013,9,25,9,20.00,-1.00,17.00,1024.00,CV,0.89,0.00,0.00
32723,2013,9,25,10,16.00,-5.00,19.00,1023.00,NW,4.02,0.00,0.00
32724,2013,9,25,11,11.00,-5.00,21.00,1022.00,NW,7.15,0.00,0.00
32725,2013,9,25,12,11.00,-7.00,22.00,1021.00,NW,12.07,0.00,0.00
32726,2013,9,25,13,10.00,-8.00,23.00,1020.00,NW,16.99,0.00,0.00
32727,2013,9,25,14,23.00,-7.00,25.00,1019.00,NW,21.01,0.00,0.00
32728,2013,9,25,15,9.00,-4.00,24.00,1018.00,SE,4.92,0.00,0.00
32729,2013,9,25,16,8.00,-5.00,24.00,1017.00,SE,12.07,0.00,0.00
32730,2013,9,25,17,11.00,-4.00,23.00,1016.00,SE,17.88,0.00,0.00
32731,2013,9,25,18,14.00,-4.00,21.00,1016.00,SE,23.69,0.00,0.00
32732,2013,9,25,19,19.00,-2.00,20.00,1017.00,SE,28.61,0.00,0.00
32733,2013,9,25,20,22.00,-2.00,19.00,1018.00,SE,30.40,0.00,0.00
32734,2013,9,25,21,22.00,3.00,15.00,1018.00,CV,0.89,0.00,0.00
32735,2013,9,25,22,26.00,5.00,13.00,1018.00,NE,1.79,0.00,0.00
32736,2013,9,25,23,28.00,5.00,10.00,1018.00,NE,3.58,0.00,0.00
32737,2013,9,26,0,47.00,6.00,10.00,1018.00,CV,0.89,0.00,0.00
32738,2013,9,26,1,62.00,6.00,9.00,1018.00,NE,1.79,0.00,0.00
32739,2013,9,26,2,37.00,6.00,9.00,1018.00,NW,1.79,0.00,0.00
32740,2013,9,26,3,36.00,6.00,9.00,1018.00,NW,3.58,0.00,0.00
32741,2013,9,26,4,33.00,4.00,8.00,1018.00,NW,6.71,0.00,0.00
32742,2013,9,26,5,28.00,4.00,7.00,1018.00,NW,9.84,0.00,0.00
32743,2013,9,26,6,30.00,4.00,8.00,1018.00,CV,0.89,0.00,0.00
32744,2013,9,26,7,27.00,7.00,15.00,1019.00,CV,1.78,0.00,0.00
32745,2013,9,26,8,22.00,6.00,15.00,1019.00,NW,1.79,0.00,0.00
32746,2013,9,26,9,20.00,4.00,17.00,1020.00,SE,1.79,0.00,0.00
32747,2013,9,26,10,30.00,4.00,19.00,1020.00,SE,3.58,0.00,0.00
32748,2013,9,26,11,55.00,4.00,21.00,1018.00,SE,6.71,0.00,0.00
32749,2013,9,26,12,48.00,2.00,22.00,1018.00,SE,8.50,0.00,0.00
32750,2013,9,26,13,55.00,2.00,23.00,1017.00,CV,1.79,0.00,0.00
32751,2013,9,26,14,NA,2.00,24.00,1016.00,SE,3.13,0.00,0.00
32752,2013,9,26,15,66.00,3.00,24.00,1015.00,SE,6.26,0.00,0.00
32753,2013,9,26,16,64.00,3.00,24.00,1014.00,SE,9.39,0.00,0.00
32754,2013,9,26,17,53.00,4.00,23.00,1014.00,SE,11.18,0.00,0.00
32755,2013,9,26,18,47.00,7.00,19.00,1014.00,SE,12.97,0.00,0.00
32756,2013,9,26,19,51.00,11.00,16.00,1014.00,SE,13.86,0.00,0.00
32757,2013,9,26,20,69.00,10.00,15.00,1014.00,CV,0.89,0.00,0.00
32758,2013,9,26,21,107.00,10.00,14.00,1014.00,SE,1.79,0.00,0.00
32759,2013,9,26,22,114.00,9.00,15.00,1014.00,SE,3.58,0.00,0.00
32760,2013,9,26,23,138.00,8.00,13.00,1014.00,CV,0.89,0.00,0.00
32761,2013,9,27,0,187.00,9.00,12.00,1013.00,CV,1.78,0.00,0.00
32762,2013,9,27,1,184.00,8.00,12.00,1013.00,CV,2.23,0.00,0.00
32763,2013,9,27,2,146.00,8.00,11.00,1013.00,NE,0.89,0.00,0.00
32764,2013,9,27,3,139.00,8.00,10.00,1013.00,CV,0.45,0.00,0.00
32765,2013,9,27,4,143.00,8.00,10.00,1012.00,CV,1.34,0.00,0.00
32766,2013,9,27,5,129.00,8.00,10.00,1013.00,CV,1.79,0.00,0.00
32767,2013,9,27,6,126.00,8.00,10.00,1013.00,NW,0.89,0.00,0.00
32768,2013,9,27,7,137.00,8.00,10.00,1013.00,NE,0.89,0.00,0.00
32769,2013,9,27,8,113.00,10.00,13.00,1013.00,SE,1.79,0.00,0.00
32770,2013,9,27,9,127.00,9.00,15.00,1013.00,CV,0.89,0.00,0.00
32771,2013,9,27,10,148.00,10.00,17.00,1013.00,NE,1.79,0.00,0.00
32772,2013,9,27,11,159.00,9.00,20.00,1012.00,SE,1.79,0.00,0.00
32773,2013,9,27,12,161.00,8.00,21.00,1011.00,SE,3.58,0.00,0.00
32774,2013,9,27,13,166.00,7.00,22.00,1010.00,SE,6.71,0.00,0.00
32775,2013,9,27,14,202.00,7.00,23.00,1010.00,SE,9.84,0.00,0.00
32776,2013,9,27,15,229.00,9.00,23.00,1009.00,SE,12.97,0.00,0.00
32777,2013,9,27,16,229.00,9.00,23.00,1009.00,SE,14.76,0.00,0.00
32778,2013,9,27,17,254.00,10.00,22.00,1009.00,SE,16.55,0.00,0.00
32779,2013,9,27,18,259.00,12.00,19.00,1009.00,SE,17.44,0.00,0.00
32780,2013,9,27,19,281.00,12.00,17.00,1010.00,SE,19.23,0.00,0.00
32781,2013,9,27,20,292.00,11.00,18.00,1010.00,SE,21.02,0.00,0.00
32782,2013,9,27,21,298.00,11.00,17.00,1010.00,CV,0.89,0.00,0.00
32783,2013,9,27,22,266.00,11.00,15.00,1011.00,CV,1.78,0.00,0.00
32784,2013,9,27,23,250.00,11.00,16.00,1011.00,SE,3.13,0.00,0.00
32785,2013,9,28,0,211.00,9.00,16.00,1011.00,SE,4.92,0.00,0.00
32786,2013,9,28,1,207.00,8.00,16.00,1010.00,SE,8.05,0.00,0.00
32787,2013,9,28,2,209.00,9.00,13.00,1010.00,CV,0.89,0.00,0.00
32788,2013,9,28,3,210.00,9.00,13.00,1010.00,SE,1.79,0.00,0.00
32789,2013,9,28,4,217.00,9.00,13.00,1010.00,SE,3.58,0.00,0.00
32790,2013,9,28,5,226.00,9.00,12.00,1010.00,SE,4.47,0.00,0.00
32791,2013,9,28,6,232.00,8.00,11.00,1011.00,CV,0.89,0.00,0.00
32792,2013,9,28,7,238.00,9.00,12.00,1011.00,SE,0.89,0.00,0.00
32793,2013,9,28,8,253.00,10.00,14.00,1011.00,CV,0.89,0.00,0.00
32794,2013,9,28,9,269.00,10.00,15.00,1012.00,SE,1.79,0.00,0.00
32795,2013,9,28,10,272.00,9.00,17.00,1012.00,SE,3.58,0.00,0.00
32796,2013,9,28,11,273.00,9.00,18.00,1011.00,SE,5.37,0.00,0.00
32797,2013,9,28,12,265.00,9.00,19.00,1011.00,SE,8.50,0.00,0.00
32798,2013,9,28,13,236.00,10.00,20.00,1010.00,SE,11.63,0.00,0.00
32799,2013,9,28,14,213.00,10.00,20.00,1010.00,CV,1.79,0.00,0.00
32800,2013,9,28,15,221.00,10.00,20.00,1010.00,SE,3.13,0.00,0.00
32801,2013,9,28,16,234.00,10.00,20.00,1010.00,SE,4.92,0.00,0.00
32802,2013,9,28,17,237.00,11.00,20.00,1010.00,CV,0.89,0.00,0.00
32803,2013,9,28,18,246.00,12.00,17.00,1011.00,CV,1.78,0.00,0.00
32804,2013,9,28,19,262.00,12.00,16.00,1011.00,CV,2.67,0.00,0.00
32805,2013,9,28,20,274.00,12.00,15.00,1012.00,CV,3.56,0.00,0.00
32806,2013,9,28,21,283.00,12.00,15.00,1013.00,NE,1.79,0.00,0.00
32807,2013,9,28,22,272.00,11.00,14.00,1013.00,CV,0.89,0.00,0.00
32808,2013,9,28,23,286.00,12.00,15.00,1014.00,NE,1.79,0.00,0.00
32809,2013,9,29,0,289.00,11.00,14.00,1013.00,NW,0.89,0.00,0.00
32810,2013,9,29,1,280.00,11.00,14.00,1014.00,NW,4.02,0.00,0.00
32811,2013,9,29,2,286.00,11.00,14.00,1014.00,NW,5.81,0.00,0.00
32812,2013,9,29,3,284.00,12.00,15.00,1014.00,NW,7.60,0.00,0.00
32813,2013,9,29,4,259.00,12.00,15.00,1014.00,NW,9.39,0.00,0.00
32814,2013,9,29,5,233.00,13.00,16.00,1015.00,NW,11.18,0.00,0.00
32815,2013,9,29,6,226.00,13.00,16.00,1015.00,NW,12.07,0.00,0.00
32816,2013,9,29,7,232.00,13.00,16.00,1016.00,NW,12.96,0.00,0.00
32817,2013,9,29,8,228.00,13.00,17.00,1017.00,NW,14.75,0.00,0.00
32818,2013,9,29,9,221.00,13.00,17.00,1018.00,NW,16.54,0.00,0.00
32819,2013,9,29,10,211.00,13.00,18.00,1019.00,NW,19.67,0.00,0.00
32820,2013,9,29,11,204.00,13.00,18.00,1019.00,NW,21.46,0.00,0.00
32821,2013,9,29,12,207.00,13.00,18.00,1018.00,NW,24.59,0.00,0.00
32822,2013,9,29,13,228.00,13.00,19.00,1018.00,NW,26.38,0.00,0.00
32823,2013,9,29,14,222.00,13.00,20.00,1018.00,NW,29.51,0.00,0.00
32824,2013,9,29,15,210.00,13.00,20.00,1018.00,NW,32.64,0.00,0.00
32825,2013,9,29,16,212.00,13.00,20.00,1018.00,NW,35.77,0.00,0.00
32826,2013,9,29,17,219.00,13.00,19.00,1018.00,NW,38.90,0.00,0.00
32827,2013,9,29,18,213.00,13.00,18.00,1018.00,CV,0.89,0.00,0.00
32828,2013,9,29,19,221.00,13.00,19.00,1018.00,NW,3.13,0.00,0.00
32829,2013,9,29,20,208.00,14.00,18.00,1019.00,NW,4.92,0.00,0.00
32830,2013,9,29,21,207.00,14.00,18.00,1019.00,CV,0.89,0.00,0.00
32831,2013,9,29,22,208.00,14.00,18.00,1020.00,CV,1.78,0.00,0.00
32832,2013,9,29,23,210.00,14.00,17.00,1020.00,CV,2.23,0.00,0.00
32833,2013,9,30,0,210.00,14.00,17.00,1019.00,CV,3.12,0.00,0.00
32834,2013,9,30,1,214.00,14.00,17.00,1019.00,CV,3.57,0.00,0.00
32835,2013,9,30,2,221.00,14.00,17.00,1019.00,CV,4.46,0.00,0.00
32836,2013,9,30,3,226.00,14.00,17.00,1019.00,CV,5.35,0.00,0.00
32837,2013,9,30,4,228.00,15.00,17.00,1019.00,SE,1.79,0.00,0.00
32838,2013,9,30,5,202.00,15.00,18.00,1019.00,CV,0.89,0.00,0.00
32839,2013,9,30,6,122.00,15.00,17.00,1019.00,SE,0.89,0.00,0.00
32840,2013,9,30,7,100.00,15.00,18.00,1020.00,SE,2.68,0.00,0.00
32841,2013,9,30,8,98.00,15.00,18.00,1020.00,SE,3.57,0.00,0.00
32842,2013,9,30,9,120.00,15.00,19.00,1020.00,SE,5.36,0.00,0.00
32843,2013,9,30,10,127.00,15.00,20.00,1020.00,SE,8.49,0.00,0.00
32844,2013,9,30,11,128.00,14.00,21.00,1020.00,SE,11.62,0.00,0.00
32845,2013,9,30,12,125.00,15.00,22.00,1019.00,SE,14.75,0.00,0.00
32846,2013,9,30,13,114.00,14.00,22.00,1018.00,SE,18.77,0.00,0.00
32847,2013,9,30,14,102.00,13.00,23.00,1018.00,SE,21.90,0.00,0.00
32848,2013,9,30,15,103.00,13.00,22.00,1017.00,SE,25.03,0.00,0.00
32849,2013,9,30,16,84.00,13.00,22.00,1017.00,SE,26.82,0.00,0.00
32850,2013,9,30,17,92.00,14.00,21.00,1017.00,CV,0.89,0.00,0.00
32851,2013,9,30,18,93.00,15.00,19.00,1017.00,CV,1.78,0.00,0.00
32852,2013,9,30,19,114.00,15.00,18.00,1017.00,CV,2.23,0.00,0.00
32853,2013,9,30,20,164.00,15.00,18.00,1017.00,NE,1.79,0.00,0.00
32854,2013,9,30,21,200.00,14.00,17.00,1017.00,NE,2.68,0.00,0.00
32855,2013,9,30,22,208.00,14.00,17.00,1017.00,CV,0.89,0.00,0.00
32856,2013,9,30,23,188.00,15.00,18.00,1017.00,CV,1.78,0.00,0.00
32857,2013,10,1,0,173.00,15.00,18.00,1017.00,SE,0.89,0.00,0.00
32858,2013,10,1,1,170.00,15.00,18.00,1016.00,CV,0.89,0.00,0.00
32859,2013,10,1,2,169.00,15.00,18.00,1016.00,CV,1.78,0.00,0.00
32860,2013,10,1,3,152.00,15.00,18.00,1016.00,CV,2.67,0.00,0.00
32861,2013,10,1,4,147.00,15.00,18.00,1015.00,NE,0.89,0.00,0.00
32862,2013,10,1,5,136.00,15.00,18.00,1015.00,NW,0.89,0.00,0.00
32863,2013,10,1,6,145.00,15.00,18.00,1015.00,CV,0.89,0.00,1.00
32864,2013,10,1,7,134.00,16.00,18.00,1016.00,NW,3.13,0.00,2.00
32865,2013,10,1,8,131.00,16.00,18.00,1016.00,NW,4.92,0.00,3.00
32866,2013,10,1,9,115.00,15.00,18.00,1016.00,NW,8.94,0.00,4.00
32867,2013,10,1,10,36.00,14.00,17.00,1017.00,NE,3.13,0.00,5.00
32868,2013,10,1,11,23.00,14.00,16.00,1017.00,NW,3.13,0.00,6.00
32869,2013,10,1,12,27.00,14.00,17.00,1017.00,NE,3.13,0.00,7.00
32870,2013,10,1,13,23.00,14.00,21.00,1016.00,NW,5.81,0.00,0.00
32871,2013,10,1,14,16.00,11.00,21.00,1015.00,NE,4.92,0.00,0.00
32872,2013,10,1,15,10.00,10.00,22.00,1015.00,NE,8.94,0.00,0.00
32873,2013,10,1,16,12.00,10.00,22.00,1016.00,NE,12.07,0.00,0.00
32874,2013,10,1,17,12.00,10.00,22.00,1016.00,NE,13.86,0.00,0.00
32875,2013,10,1,18,13.00,11.00,19.00,1017.00,CV,0.89,0.00,0.00
32876,2013,10,1,19,26.00,12.00,16.00,1018.00,CV,1.78,0.00,0.00
32877,2013,10,1,20,64.00,13.00,17.00,1019.00,SE,3.13,0.00,0.00
32878,2013,10,1,21,50.00,13.00,15.00,1020.00,SE,4.92,0.00,0.00
32879,2013,10,1,22,34.00,12.00,15.00,1021.00,SE,8.05,0.00,0.00
32880,2013,10,1,23,36.00,12.00,14.00,1021.00,CV,0.89,0.00,0.00
32881,2013,10,2,0,34.00,11.00,14.00,1021.00,SE,1.79,0.00,0.00
32882,2013,10,2,1,36.00,12.00,15.00,1021.00,SE,4.92,0.00,0.00
32883,2013,10,2,2,37.00,10.00,13.00,1022.00,CV,1.79,0.00,0.00
32884,2013,10,2,3,37.00,9.00,13.00,1022.00,CV,2.68,0.00,0.00
32885,2013,10,2,4,24.00,7.00,10.00,1022.00,NW,1.79,0.00,0.00
32886,2013,10,2,5,11.00,6.00,11.00,1023.00,CV,0.89,0.00,0.00
32887,2013,10,2,6,9.00,8.00,10.00,1023.00,NW,0.89,0.00,0.00
32888,2013,10,2,7,11.00,9.00,11.00,1023.00,NW,4.91,0.00,0.00
32889,2013,10,2,8,13.00,10.00,15.00,1024.00,NW,6.70,0.00,0.00
32890,2013,10,2,9,8.00,4.00,18.00,1024.00,NW,11.62,0.00,0.00
32891,2013,10,2,10,7.00,-1.00,20.00,1024.00,NW,17.43,0.00,0.00
32892,2013,10,2,11,5.00,-2.00,20.00,1023.00,NW,22.35,0.00,0.00
32893,2013,10,2,12,6.00,-3.00,22.00,1022.00,NW,25.48,0.00,0.00
32894,2013,10,2,13,10.00,-2.00,22.00,1021.00,NW,28.61,0.00,0.00
32895,2013,10,2,14,9.00,-4.00,23.00,1020.00,CV,1.79,0.00,0.00
32896,2013,10,2,15,5.00,-6.00,23.00,1019.00,CV,3.58,0.00,0.00
32897,2013,10,2,16,8.00,-4.00,23.00,1018.00,SE,3.13,0.00,0.00
32898,2013,10,2,17,13.00,-2.00,21.00,1018.00,SE,7.15,0.00,0.00
32899,2013,10,2,18,16.00,0.00,19.00,1017.00,SE,11.17,0.00,0.00
32900,2013,10,2,19,21.00,0.00,19.00,1017.00,SE,15.19,0.00,0.00
32901,2013,10,2,20,27.00,4.00,15.00,1018.00,CV,0.89,0.00,0.00
32902,2013,10,2,21,26.00,6.00,13.00,1018.00,CV,1.78,0.00,0.00
32903,2013,10,2,22,46.00,7.00,12.00,1018.00,CV,2.67,0.00,0.00
32904,2013,10,2,23,41.00,7.00,12.00,1018.00,CV,3.56,0.00,0.00
32905,2013,10,3,0,43.00,6.00,10.00,1018.00,NE,1.79,0.00,0.00
32906,2013,10,3,1,42.00,6.00,10.00,1018.00,NE,3.58,0.00,0.00
32907,2013,10,3,2,60.00,7.00,10.00,1018.00,NE,5.37,0.00,0.00
